22.49,-14.03
22.57,-13.86
22.58,-13.70
22.64,-13.54
22.75,-13.42
22.87,-13.31
22.95,-13.18
23.07,-13.07
23.22,-12.97
23.37,-12.91
23.55,-12.90
23.70,-12.92
23.86,-12.94
24.03,-12.95
24.18,-13.00
24.33,-13.06
24.42,-13.21
24.48,-13.36
24.54,-13.51
24.50,-13.66
24.42,-13.81
24.33,-13.95
24.21,-14.05
24.10,-14.16
24.00,-14.28
23.86,-14.37
23.70,-14.42
23.56,-14.52
23.44,-14.61
23.32,-14.71
23.15,-14.71
23.01,-14.62
22.91,-14.49
22.85,-14.34
22.81,-14.17
22.80,-14.02
22.81,-13.85
22.71,-13.47
22.61,-13.60
22.51,-13.73
22.43,-13.87
