Id,Time[ns],0:UART: RX/TX
13088,5460153500.00,_
13089,5460164600.00,b
13090,5460175700.00,i
13091,5460186700.00,t
13092,5460197800.00,s
13093,5460208900.00,=
13094,5460220000.00,4
13095,5460231000.00,6
13096,5460242100.00,[20]
13097,5460253200.00,m
13098,5460264300.00,a
13099,5460275400.00,x
13100,5460286500.00,_
13101,5460297600.00,o
13102,5460308700.00,r
13103,5460319800.00,d
13104,5460330800.00,e
13105,5460341900.00,r
13106,5460353000.00,=
13107,5460364100.00,2
13108,5460375200.00,0
13109,5460386300.00,[20]
13110,5460397400.00,b
13111,5460408600.00,u
13112,5460419600.00,c
13113,5460430700.00,k
13114,5460441800.00,e
13115,5460452900.00,t
13116,5460464000.00,_
13117,5460475100.00,o
13118,5460486200.00,r
13119,5460497300.00,d
13120,5460508300.00,e
13121,5460519400.00,r
13122,5460530500.00,=
13123,5460541500.00,0
13124,5460552600.00,[0D]
13125,5460563700.00,[0A]
13126,5462592000.00,[
13127,5462603200.00,[20]
13128,5462614300.00,[20]
13129,5462625300.00,[20]
13130,5462636400.00,[20]
13131,5462647500.00,0
13132,5462658600.00,.
13133,5462669700.00,3
13134,5462680700.00,9
13135,5462691800.00,5
13136,5462702900.00,8
13137,5462714000.00,8
13138,5462725000.00,5
13139,5462736100.00,]
13140,5462747200.00,[20]
13141,5462758300.00,s
13142,5462769400.00,q
13143,5462780400.00,u
13144,5462791500.00,a
13145,5462802600.00,s
13146,5462813700.00,h
13147,5462824800.00,f
13148,5462835800.00,s
13149,5462846900.00,:
13150,5462858000.00,[20]
13151,5462869000.00,v
13152,5462880200.00,e
13153,5462891200.00,r
13154,5462902300.00,s
13155,5462913400.00,i
13156,5462924500.00,o
13157,5462935600.00,n
13158,5462946600.00,[20]
13159,5462957700.00,4
13160,5462968800.00,.
13161,5462979800.00,0
13162,5462991000.00,[20]
13163,5463002000.00,(
13164,5463013100.00,2
13165,5463024200.00,0
13166,5463035300.00,0
13167,5463046400.00,9
13168,5463057400.00,/
13169,5463068500.00,0
13170,5463079500.00,1
13171,5463090700.00,/
13172,5463101700.00,3
13173,5463112800.00,1
13174,5463123900.00,)
13175,5463134900.00,[20]
13176,5463146100.00,P
13177,5463157100.00,h
13178,5463168200.00,i
13179,5463179300.00,l
13180,5463190300.00,l
13181,5463201400.00,i
13182,5463212400.00,p
13183,5463223600.00,[20]
13184,5463234600.00,L
13185,5463245700.00,o
13186,5463256800.00,u
13187,5463267900.00,g
13188,5463279000.00,h
13189,5463290100.00,e
13190,5463301100.00,r
13191,5463312200.00,[0D]
13192,5463323300.00,[0A]
13193,5463413100.00,[
13194,5463424200.00,[20]
13195,5463435200.00,[20]
13196,5463446300.00,[20]
13197,5463457400.00,[20]
13198,5463468500.00,0
13199,5463479600.00,.
13200,5463490700.00,3
13201,5463501700.00,9
13202,5463512800.00,6
13203,5463523900.00,7
13204,5463535000.00,1
13205,5463546000.00,0
13206,5463557100.00,]
13207,5463568200.00,[20]
13208,5463579200.00,e
13209,5463590400.00,x
13210,5463601400.00,F
13211,5463612500.00,A
13212,5463623600.00,T
13213,5463634600.00,:
13214,5463645800.00,[20]
13215,5463656800.00,V
13216,5463667900.00,e
13217,5463678900.00,r
13218,5463690000.00,s
13219,5463701100.00,i
13220,5463712200.00,o
13221,5463723300.00,n
13222,5463734300.00,[20]
13223,5463745400.00,1
13224,5463756500.00,.
13225,5463767600.00,2
13226,5463778700.00,.
13227,5463789700.00,9
13228,5463800900.00,[0D]
13229,5463812000.00,[0A]
13230,5464284100.00,[
13231,5464295300.00,[20]
13232,5464306400.00,[20]
13233,5464317500.00,[20]
13234,5464328600.00,[20]
13235,5464339700.00,0
13236,5464350700.00,.
13237,5464361900.00,3
13238,5464373000.00,9
13239,5464384000.00,7
13240,5464395200.00,5
13241,5464406200.00,8
13242,5464417300.00,0
13243,5464428400.00,]
13244,5464439400.00,[20]
13245,5464450500.00,N
13246,5464461600.00,F
13247,5464472700.00,S
13248,5464483700.00,:
13249,5464494800.00,[20]
13250,5464505900.00,R
13251,5464517000.00,e
13252,5464528100.00,g
13253,5464539100.00,i
13254,5464550200.00,s
13255,5464561300.00,t
13256,5464572300.00,e
13257,5464583500.00,r
13258,5464594500.00,i
13259,5464605600.00,n
13260,5464616700.00,g
13261,5464627800.00,[20]
13262,5464638900.00,t
13263,5464649900.00,h
13264,5464661000.00,e
13265,5464672100.00,[20]
13266,5464683200.00,i
13267,5464694200.00,d
13268,5464705300.00,_
13269,5464716400.00,r
13270,5464727500.00,e
13271,5464738600.00,s
13272,5464749700.00,o
13273,5464760700.00,l
13274,5464771800.00,v
13275,5464782900.00,e
13276,5464794000.00,r
13277,5464805100.00,[20]
13278,5464816100.00,k
13279,5464827300.00,e
13280,5464838300.00,y
13281,5464849400.00,[20]
13282,5464860500.00,t
13283,5464871500.00,y
13284,5464882700.00,p
13285,5464893700.00,e
13286,5464904800.00,[0D]
13287,5464915900.00,[0A]
13288,5464938200.00,[
13289,5464949200.00,[20]
13290,5464960300.00,[20]
13291,5464971400.00,[20]
13292,5464982500.00,[20]
13293,5464993500.00,0
13294,5465004600.00,.
13295,5465015700.00,3
13296,5465026800.00,9
13297,5465037900.00,8
13298,5465048900.00,2
13299,5465060100.00,3
13300,5465071100.00,6
13301,5465082200.00,]
13302,5465093300.00,[20]
13303,5465104300.00,K
13304,5465115500.00,e
13305,5465126500.00,y
13306,5465137600.00,[20]
13307,5465148700.00,t
13308,5465159700.00,y
13309,5465170800.00,p
13310,5465181900.00,e
13311,5465193000.00,[20]
13312,5465204000.00,i
13313,5465215100.00,d
13314,5465226200.00,_
13315,5465237300.00,r
13316,5465248400.00,e
13317,5465259500.00,s
13318,5465270500.00,o
13319,5465281600.00,l
13320,5465292700.00,v
13321,5465303800.00,e
13322,5465314900.00,r
13323,5465325900.00,[20]
13324,5465337000.00,r
13325,5465348100.00,e
13326,5465359200.00,g
13327,5465370300.00,i
13328,5465381300.00,s
13329,5465392400.00,t
13330,5465403500.00,e
13331,5465414600.00,r
13332,5465425700.00,e
13333,5465436700.00,d
13334,5465447800.00,[0D]
13335,5465458900.00,[0A]
13336,5465469900.00,[
13337,5465481000.00,[20]
13338,5465492100.00,[20]
13339,5465503100.00,[20]
13340,5465514300.00,[20]
13341,5465525300.00,0
13342,5465536400.00,.
13343,5465547500.00,3
13344,5465558500.00,9
13345,5465569600.00,8
13346,5465580700.00,7
13347,5465591800.00,6
13348,5465602800.00,2
13349,5465613900.00,]
13350,5465625000.00,[20]
13351,5465636100.00,K
13352,5465647200.00,e
13353,5465658300.00,y
13354,5465669300.00,[20]
13355,5465680500.00,t
13356,5465691500.00,y
13357,5465702600.00,p
13358,5465713700.00,e
13359,5465724700.00,[20]
13360,5465735800.00,i
13361,5465746900.00,d
13362,5465758000.00,_
13363,5465769100.00,l
13364,5465780100.00,e
13365,5465791200.00,g
13366,5465802300.00,a
13367,5465813400.00,c
13368,5465824400.00,y
13369,5465835500.00,[20]
13370,5465846600.00,r
13371,5465857700.00,e
13372,5465868800.00,g
13373,5465879800.00,i
13374,5465890900.00,s
13375,5465902000.00,t
13376,5465913100.00,e
13377,5465924100.00,r
13378,5465935200.00,e
13379,5465946300.00,d
13380,5465957300.00,[0D]
13381,5465968500.00,[0A]
13382,5465980200.00,[
13383,5465991200.00,[20]
13384,5466002400.00,[20]
13385,5466013400.00,[20]
13386,5466024500.00,[20]
13387,5466035600.00,0
13388,5466046600.00,.
13389,5466057800.00,3
13390,5466068800.00,9
13391,5466079900.00,9
13392,5466091000.00,2
13393,5466102100.00,7
13394,5466113200.00,8
13395,5466124200.00,]
13396,5466135300.00,[20]
13397,5466146400.00,n
13398,5466157400.00,f
13399,5466168600.00,s
13400,5466179600.00,4
13401,5466190700.00,f
13402,5466201800.00,i
13403,5466212900.00,l
13404,5466223900.00,e
13405,5466235000.00,l
13406,5466246100.00,a
13407,5466257100.00,y
13408,5466268200.00,o
13409,5466279300.00,u
13410,5466290400.00,t
13411,5466301500.00,_
13412,5466312500.00,i
13413,5466323600.00,n
13414,5466334700.00,i
13415,5466345800.00,t
13416,5466356800.00,:
13417,5466367900.00,[20]
13418,5466379000.00,N
13419,5466390000.00,F
13420,5466401200.00,S
13421,5466412200.00,v
13422,5466423300.00,4
13423,5466434400.00,[20]
13424,5466445500.00,F
13425,5466456500.00,i
13426,5466467600.00,l
13427,5466478700.00,e
13428,5466489800.00,[20]
13429,5466500900.00,L
13430,5466511900.00,a
13431,5466523000.00,y
13432,5466534100.00,o
13433,5466545100.00,u
13434,5466556300.00,t
13435,5466567300.00,[20]
13436,5466578400.00,D
13437,5466589500.00,r
13438,5466600500.00,i
13439,5466611700.00,v
13440,5466622700.00,e
13441,5466633800.00,r
13442,5466644900.00,[20]
13443,5466655900.00,R
13444,5466667000.00,e
13445,5466678100.00,g
13446,5466689200.00,i
13447,5466700200.00,s
13448,5466711300.00,t
13449,5466722400.00,e
13450,5466733500.00,r
13451,5466744600.00,i
13452,5466755600.00,n
13453,5466766700.00,g
13454,5466777800.00,.
13455,5466788800.00,.
13456,5466800000.00,.
13457,5466811000.00,[0D]
13458,5466822100.00,[0A]
13459,5466833300.00,[
13460,5466844300.00,[20]
13461,5466855400.00,[20]
13462,5466866500.00,[20]
13463,5466877500.00,[20]
13464,5466888600.00,0
13465,5466899700.00,.
13466,5466910800.00,4
13467,5466921900.00,0
13468,5466932900.00,0
13469,5466944100.00,1
13470,5466955100.00,3
13471,5466966200.00,0
13472,5466977300.00,]
13473,5466988400.00,[20]
13474,5466999400.00,I
13475,5467010500.00,n
13476,5467021600.00,s
13477,5467032600.00,t
13478,5467043800.00,a
13479,5467054800.00,l
13480,5467065900.00,l
13481,5467077000.00,i
13482,5467088000.00,n
13483,5467099100.00,g
13484,5467110100.00,[20]
13485,5467121300.00,k
13486,5467132300.00,n
13487,5467143400.00,f
13488,5467154500.00,s
13489,5467165500.00,d
13490,5467176700.00,[20]
13491,5467187700.00,(
13492,5467198800.00,c
13493,5467209900.00,o
13494,5467220900.00,p
13495,5467232100.00,y
13496,5467243100.00,r
13497,5467254200.00,i
13498,5467265300.00,g
13499,5467276300.00,h
13500,5467287400.00,t
13501,5467298500.00,[20]
13502,5467309600.00,(
13503,5467320700.00,C
13504,5467331800.00,)
13505,5467342900.00,[20]
13506,5467353900.00,1
13507,5467365000.00,9
13508,5467376100.00,9
13509,5467387200.00,6
13510,5467398300.00,[20]
13511,5467409300.00,o
13512,5467420400.00,k
13513,5467431500.00,i
13514,5467442600.00,r
13515,5467453600.00,@
13516,5467464700.00,m
13517,5467475800.00,o
13518,5467486800.00,n
13519,5467498000.00,a
13520,5467509000.00,d
13521,5467520100.00,.
13522,5467531200.00,s
13523,5467542200.00,w
13524,5467553400.00,b
13525,5467564400.00,.
13526,5467575500.00,d
13527,5467586600.00,e
13528,5467597700.00,)
13529,5467608800.00,.
13530,5467619800.00,[0D]
13531,5467630900.00,[0A]
13532,5470152400.00,[
13533,5470163400.00,[20]
13534,5470174600.00,[20]
13535,5470185600.00,[20]
13536,5470196700.00,[20]
13537,5470207800.00,0
13538,5470218800.00,.
13539,5470229900.00,4
13540,5470241000.00,0
13541,5470252100.00,3
13542,5470263100.00,4
13543,5470274200.00,4
13544,5470285300.00,8
13545,5470296400.00,]
13546,5470307500.00,[20]
13547,5470318500.00,N
13548,5470329600.00,E
13549,5470340700.00,T
13550,5470351800.00,:
13551,5470362800.00,[20]
13552,5470373900.00,R
13553,5470385000.00,e
13554,5470396100.00,g
13555,5470407200.00,i
13556,5470418300.00,s
13557,5470429400.00,t
13558,5470440500.00,e
13559,5470451600.00,r
13560,5470462600.00,e
13561,5470473800.00,d
13562,5470484800.00,[20]
13563,5470495900.00,p
13564,5470507000.00,r
13565,5470518000.00,o
13566,5470529100.00,t
13567,5470540200.00,o
13568,5470551300.00,c
13569,5470562300.00,o
13570,5470573400.00,l
13571,5470584500.00,[20]
13572,5470595500.00,f
13573,5470606700.00,a
13574,5470617700.00,m
13575,5470628800.00,i
13576,5470639900.00,l
13577,5470650900.00,y
13578,5470662000.00,[20]
13579,5470673100.00,3
13580,5470684200.00,8
13581,5470695300.00,[0D]
13582,5470706300.00,[0A]
13583,5470717400.00,[
13584,5470728500.00,[20]
13585,5470739600.00,[20]
13586,5470750700.00,[20]
13587,5470761700.00,[20]
13588,5470772800.00,0
13589,5470783900.00,.
13590,5470795000.00,4
13591,5470806000.00,0
13592,5470817200.00,4
13593,5470828200.00,0
13594,5470839300.00,1
13595,5470850400.00,5
13596,5470861400.00,]
13597,5470872500.00,[20]
13598,5470883600.00,a
13599,5470894700.00,s
13600,5470905700.00,y
13601,5470916800.00,n
13602,5470927900.00,c
13603,5470939000.00,_
13604,5470950100.00,t
13605,5470961100.00,x
13606,5470972200.00,:
13607,5470983300.00,[20]
13608,5470994300.00,a
13609,5471005400.00,p
13610,5471016500.00,i
13611,5471027600.00,[20]
13612,5471038700.00,i
13613,5471049700.00,n
13614,5471060900.00,i
13615,5471071900.00,t
13616,5471083000.00,i
13617,5471094100.00,a
13618,5471105100.00,l
13619,5471116300.00,i
13620,5471127300.00,z
13621,5471138400.00,e
13622,5471149500.00,d
13623,5471160500.00,[20]
13624,5471171600.00,(
13625,5471182700.00,a
13626,5471193800.00,s
13627,5471204800.00,y
13628,5471216000.00,n
13629,5471227000.00,c
13630,5471238100.00,)
13631,5471249200.00,[0D]
13632,5471260200.00,[0A]
13633,5471271400.00,[
13634,5471282400.00,[20]
13635,5471293500.00,[20]
13636,5471304600.00,[20]
13637,5471315600.00,[20]
13638,5471326800.00,0
13639,5471337800.00,.
13640,5471348900.00,4
13641,5471360000.00,0
13642,5471371100.00,4
13643,5471382200.00,5
13644,5471393200.00,6
13645,5471404300.00,6
13646,5471415400.00,]
13647,5471426400.00,[20]
13648,5471437600.00,K
13649,5471448600.00,e
13650,5471459700.00,y
13651,5471470800.00,[20]
13652,5471481900.00,t
13653,5471493000.00,y
13654,5471504000.00,p
13655,5471515100.00,e
13656,5471526200.00,[20]
13657,5471537200.00,a
13658,5471548300.00,s
13659,5471559400.00,y
13660,5471570500.00,m
13661,5471581600.00,m
13662,5471592600.00,e
13663,5471603800.00,t
13664,5471614800.00,r
13665,5471625900.00,i
13666,5471637000.00,c
13667,5471648000.00,[20]
13668,5471659200.00,r
13669,5471670200.00,e
13670,5471681300.00,g
13671,5471692400.00,i
13672,5471703500.00,s
13673,5471714600.00,t
13674,5471725600.00,e
13675,5471736700.00,r
13676,5471747800.00,e
13677,5471758900.00,d
13678,5471770000.00,[0D]
13679,5471781100.00,[0A]
13680,5471792200.00,[
13681,5471803300.00,[20]
13682,5471814400.00,[20]
13683,5471825400.00,[20]
13684,5471836600.00,[20]
13685,5471847600.00,0
13686,5471858700.00,.
13687,5471869800.00,4
13688,5471880800.00,0
13689,5471891900.00,5
13690,5471903000.00,0
13691,5471914100.00,8
13692,5471925100.00,5
13693,5471936200.00,]
13694,5471947300.00,[20]
13695,5471958400.00,A
13696,5471969500.00,s
13697,5471980500.00,y
13698,5471991600.00,m
13699,5472002700.00,m
13700,5472013800.00,e
13701,5472024800.00,t
13702,5472035900.00,r
13703,5472047000.00,i
13704,5472058100.00,c
13705,5472069200.00,[20]
13706,5472080200.00,k
13707,5472091300.00,e
13708,5472102400.00,y
13709,5472113400.00,[20]
13710,5472124600.00,p
13711,5472135600.00,a
13712,5472146700.00,r
13713,5472157800.00,s
13714,5472168800.00,e
13715,5472179900.00,r
13716,5472191100.00,[20]
13717,5472202200.00,'
13718,5472213300.00,x
13719,5472224300.00,5
13720,5472235400.00,0
13721,5472246500.00,9
13722,5472257600.00,'
13723,5472268700.00,[20]
13724,5472279800.00,r
13725,5472290900.00,e
13726,5472302000.00,g
13727,5472313100.00,i
13728,5472324100.00,s
13729,5472335200.00,t
13730,5472346300.00,e
13731,5472357400.00,r
13732,5472368400.00,e
13733,5472379500.00,d
13734,5472390600.00,[0D]
13735,5472401700.00,[0A]
13736,5472526600.00,[
13737,5472537700.00,[20]
13738,5472548700.00,[20]
13739,5472559900.00,[20]
13740,5472571000.00,[20]
13741,5472582000.00,0
13742,5472593100.00,.
13743,5472604200.00,4
13744,5472615300.00,0
13745,5472626400.00,5
13746,5472637600.00,8
13747,5472648600.00,2
13748,5472659700.00,4
13749,5472670800.00,]
13750,5472681800.00,[20]
13751,5472693000.00,B
13752,5472704000.00,l
13753,5472715100.00,o
13754,5472726200.00,c
13755,5472737200.00,k
13756,5472748400.00,[20]
13757,5472759400.00,l
13758,5472770500.00,a
13759,5472781600.00,y
13760,5472792600.00,e
13761,5472803800.00,r
13762,5472814800.00,[20]
13763,5472825900.00,S
13764,5472837000.00,C
13765,5472848100.00,S
13766,5472859200.00,I
13767,5472870200.00,[20]
13768,5472881300.00,g
13769,5472892400.00,e
13770,5472903500.00,n
13771,5472914500.00,e
13772,5472925600.00,r
13773,5472936700.00,i
13774,5472947700.00,c
13775,5472958900.00,[20]
13776,5472969900.00,(
13777,5472981000.00,b
13778,5472992100.00,s
13779,5473003100.00,g
13780,5473014300.00,)
13781,5473025300.00,[20]
13782,5473036400.00,d
13783,5473047400.00,r
13784,5473058500.00,i
13785,5473069600.00,v
13786,5473080600.00,e
13787,5473091800.00,r
13788,5473102800.00,[20]
13789,5473113900.00,v
13790,5473125000.00,e
13791,5473136000.00,r
13792,5473147200.00,s
13793,5473158200.00,i
13794,5473169300.00,o
13795,5473180400.00,n
13796,5473191500.00,[20]
13797,5473202600.00,0
13798,5473213600.00,.
13799,5473224700.00,4
13800,5473235800.00,[20]
13801,5473246800.00,l
13802,5473257900.00,o
13803,5473269000.00,a
13804,5473280100.00,d
13805,5473291100.00,e
13806,5473302300.00,d
13807,5473313300.00,[20]
13808,5473324400.00,(
13809,5473335500.00,m
13810,5473346600.00,a
13811,5473357700.00,j
13812,5473368700.00,o
13813,5473379800.00,r
13814,5473390900.00,[20]
13815,5473402000.00,2
13816,5473413100.00,4
13817,5473424100.00,5
13818,5473435200.00,)
13819,5473446300.00,[0D]
13820,5473457400.00,[0A]
13821,5473468500.00,[
13822,5473479600.00,[20]
13823,5473490700.00,[20]
13824,5473501800.00,[20]
13825,5473512900.00,[20]
13826,5473523900.00,0
13827,5473535000.00,.
13828,5473546100.00,4
13829,5473557200.00,0
13830,5473568200.00,6
13831,5473579300.00,7
13832,5473590400.00,6
13833,5473601400.00,4
13834,5473612600.00,]
13835,5473623600.00,[20]
13836,5473634700.00,i
13837,5473645800.00,o
13838,5473656900.00,[20]
13839,5473668000.00,s
13840,5473679100.00,c
13841,5473690100.00,h
13842,5473701200.00,e
13843,5473712300.00,d
13844,5473723400.00,u
13845,5473734400.00,l
13846,5473745500.00,e
13847,5473756600.00,r
13848,5473767700.00,[20]
13849,5473778800.00,n
13850,5473789800.00,o
13851,5473800900.00,o
13852,5473812000.00,p
13853,5473823100.00,[20]
13854,5473834100.00,r
13855,5473845200.00,e
13856,5473856300.00,g
13857,5473867400.00,i
13858,5473878400.00,s
13859,5473889500.00,t
13860,5473900600.00,e
13861,5473911700.00,r
13862,5473922700.00,e
13863,5473933900.00,d
13864,5473944900.00,[0D]
13865,5473956000.00,[0A]
13866,5474045500.00,[
13867,5474056600.00,[20]
13868,5474067700.00,[20]
13869,5474078800.00,[20]
13870,5474089900.00,[20]
13871,5474100900.00,0
13872,5474112100.00,.
13873,5474123100.00,4
13874,5474134200.00,0
13875,5474145300.00,7
13876,5474156300.00,3
13877,5474167500.00,4
13878,5474178500.00,3
13879,5474189600.00,]
13880,5474200700.00,[20]
13881,5474211700.00,i
13882,5474222900.00,o
13883,5474233900.00,[20]
13884,5474245000.00,s
13885,5474256100.00,c
13886,5474267200.00,h
13887,5474278200.00,e
13888,5474289300.00,d
13889,5474300400.00,u
13890,5474311400.00,l
13891,5474322600.00,e
13892,5474333600.00,r
13893,5474344700.00,[20]
13894,5474355800.00,c
13895,5474366800.00,f
13896,5474378000.00,q
13897,5474389000.00,[20]
13898,5474400100.00,r
13899,5474411200.00,e
13900,5474422200.00,g
13901,5474433400.00,i
13902,5474444400.00,s
13903,5474455500.00,t
13904,5474466600.00,e
13905,5474477600.00,r
13906,5474488800.00,e
13907,5474499800.00,d
13908,5474510900.00,[20]
13909,5474521900.00,(
13910,5474533000.00,d
13911,5474544100.00,e
13912,5474555200.00,f
13913,5474566300.00,a
13914,5474577300.00,u
13915,5474588400.00,l
13916,5474599500.00,t
13917,5474610600.00,)
13918,5474621700.00,[0D]
13919,5474632700.00,[0A]
13920,5474643800.00,[
13921,5474654900.00,[20]
13922,5474666000.00,[20]
13923,5474677100.00,[20]
13924,5474688100.00,[20]
13925,5474699200.00,0
13926,5474710300.00,.
13927,5474721400.00,4
13928,5474732500.00,0
13929,5474743500.00,7
13930,5474754600.00,9
13931,5474765700.00,3
13932,5474776800.00,7
13933,5474787900.00,]
13934,5474798900.00,[20]
13935,5474810000.00,i
13936,5474821100.00,o
13937,5474832200.00,[20]
13938,5474843300.00,s
13939,5474854300.00,c
13940,5474865400.00,h
13941,5474876500.00,e
13942,5474887600.00,d
13943,5474898700.00,u
13944,5474909700.00,l
13945,5474920800.00,e
13946,5474931900.00,r
13947,5474943000.00,[20]
13948,5474954000.00,m
13949,5474965100.00,q
13950,5474976200.00,-
13951,5474987300.00,d
13952,5474998400.00,e
13953,5475009400.00,a
13954,5475020500.00,d
13955,5475031600.00,l
13956,5475042700.00,i
13957,5475053800.00,n
13958,5475064800.00,e
13959,5475075900.00,[20]
13960,5475087000.00,r
13961,5475098000.00,e
13962,5475109200.00,g
13963,5475120200.00,i
13964,5475131300.00,s
13965,5475142400.00,t
13966,5475153500.00,e
13967,5475164500.00,r
13968,5475175600.00,e
13969,5475186700.00,d
13970,5475197800.00,[0D]
13971,5475208900.00,[0A]
13972,5475219900.00,[
13973,5475231000.00,[20]
13974,5475242100.00,[20]
13975,5475253100.00,[20]
13976,5475264300.00,[20]
13977,5475275300.00,0
13978,5475286400.00,.
13979,5475297500.00,4
13980,5475308500.00,0
13981,5475319700.00,8
13982,5475330700.00,5
13983,5475341800.00,1
13984,5475352900.00,3
13985,5475363900.00,]
13986,5475375100.00,[20]
13987,5475386100.00,i
13988,5475397200.00,o
13989,5475408300.00,[20]
13990,5475419300.00,s
13991,5475430500.00,c
13992,5475441500.00,h
13993,5475452600.00,e
13994,5475463700.00,d
13995,5475474700.00,u
13996,5475485800.00,l
13997,5475496900.00,e
13998,5475508000.00,r
13999,5475519100.00,[20]
14000,5475530100.00,k
14001,5475541200.00,y
14002,5475552300.00,b
14003,5475563400.00,e
14004,5475574500.00,r
14005,5475585600.00,[20]
14006,5475596600.00,r
14007,5475607700.00,e
14008,5475618800.00,g
14009,5475629800.00,i
14010,5475640900.00,s
14011,5475652000.00,t
14012,5475663100.00,e
14013,5475674200.00,r
14014,5475685200.00,e
14015,5475696400.00,d
14016,5475707400.00,[0D]
14017,5475718500.00,[0A]
14018,5476402100.00,[
14019,5476413100.00,[20]
14020,5476424200.00,[20]
14021,5476435300.00,[20]
14022,5476446400.00,[20]
14023,5476457400.00,0
14024,5476468500.00,.
14025,5476479600.00,4
14026,5476490600.00,0
14027,5476501800.00,9
14028,5476512800.00,6
14029,5476523900.00,9
14030,5476535000.00,9
14031,5476546000.00,]
14032,5476557200.00,[20]
14033,5476568200.00,p
14034,5476579300.00,i
14035,5476590400.00,n
14036,5476601400.00,c
14037,5476612600.00,t
14038,5476623600.00,r
14039,5476634700.00,l
14040,5476645800.00,-
14041,5476656800.00,s
14042,5476667900.00,i
14043,5476679000.00,n
14044,5476690100.00,g
14045,5476701100.00,l
14046,5476712200.00,e
14047,5476723300.00,[20]
14048,5476734400.00,a
14049,5476745500.00,6
14050,5476756500.00,0
14051,5476767600.00,0
14052,5476778700.00,3
14053,5476789800.00,1
14054,5476800800.00,7
14055,5476811900.00,0
14056,5476823000.00,.
14057,5476834100.00,p
14058,5476845200.00,i
14059,5476856300.00,n
14060,5476867300.00,c
14061,5476878400.00,t
14062,5476889500.00,r
14063,5476900600.00,l
14064,5476911600.00,_
14065,5476922700.00,v
14066,5476933800.00,o
14067,5476944800.00,l
14068,5476956000.00,t
14069,5476967000.00,a
14070,5476978100.00,g
14071,5476989200.00,:
14072,5477000200.00,[20]
14073,5477011300.00,6
14074,5477022400.00,4
14075,5477033500.00,[20]
14076,5477044600.00,p
14077,5477055600.00,i
14078,5477066800.00,n
14079,5477077800.00,s
14080,5477088900.00,[20]
14081,5477100000.00,a
14082,5477111000.00,t
14083,5477122200.00,[20]
14084,5477133200.00,p
14085,5477144300.00,a
14086,5477155400.00,[20]
14087,5477166500.00,f
14088,5477177600.00,f
14089,5477188600.00,f
14090,5477199700.00,f
14091,5477210800.00,f
14092,5477221900.00,f
14093,5477233000.00,8
14094,5477244000.00,0
14095,5477255100.00,0
14096,5477266200.00,9
14097,5477277300.00,6
14098,5477288300.00,c
14099,5477299400.00,5
14100,5477310500.00,1
14101,5477321500.00,7
14102,5477332700.00,0
14103,5477343700.00,[20]
14104,5477354800.00,s
14105,5477365900.00,i
14106,5477376900.00,z
14107,5477388100.00,e
14108,5477399100.00,[20]
14109,5477410200.00,8
14110,5477421300.00,[0D]
14111,5477432300.00,[0A]
14112,5477739500.00,[
14113,5477750600.00,[20]
14114,5477761600.00,[20]
14115,5477772700.00,[20]
14116,5477783800.00,[20]
14117,5477794900.00,0
14118,5477805900.00,.
14119,5477817000.00,4
14120,5477828100.00,1
14121,5477839100.00,1
14122,5477850300.00,0
14123,5477861300.00,3
14124,5477872400.00,7
14125,5477883500.00,]
14126,5477894600.00,[20]
14127,5477905700.00,p
14128,5477916700.00,i
14129,5477927800.00,n
14130,5477938900.00,c
14131,5477950000.00,t
14132,5477961100.00,r
14133,5477972100.00,l
14134,5477983200.00,-
14135,5477994300.00,s
14136,5478005300.00,i
14137,5478016500.00,n
14138,5478027500.00,g
14139,5478038600.00,l
14140,5478049700.00,e
14141,5478060800.00,[20]
14142,5478071900.00,a
14143,5478082900.00,6
14144,5478094000.00,0
14145,5478105100.00,0
14146,5478116200.00,4
14147,5478127300.00,0
14148,5478138300.00,0
14149,5478149400.00,0
14150,5478160500.00,.
14151,5478171600.00,p
14152,5478182600.00,i
14153,5478193700.00,n
14154,5478204800.00,c
14155,5478215800.00,t
14156,5478227000.00,r
14157,5478238000.00,l
14158,5478249100.00,:
14159,5478260100.00,[20]
14160,5478271200.00,1
14161,5478282300.00,2
14162,5478293400.00,8
14163,5478304500.00,[20]
14164,5478315500.00,p
14165,5478326600.00,i
14166,5478337700.00,n
14167,5478348700.00,s
14168,5478359900.00,[20]
14169,5478370900.00,a
14170,5478382000.00,t
14171,5478393200.00,[20]
14172,5478404300.00,p
14173,5478415300.00,a
14174,5478426400.00,[20]
14175,5478437500.00,f
14176,5478448600.00,f
14177,5478459700.00,f
14178,5478470700.00,f
14179,5478481900.00,f
14180,5478492900.00,f
14181,5478504000.00,8
14182,5478515100.00,0
14183,5478526100.00,0
14184,5478537300.00,9
14185,5478548300.00,6
14186,5478559400.00,c
14187,5478570500.00,7
14188,5478581600.00,0
14189,5478592600.00,0
14190,5478603700.00,0
14191,5478614800.00,[20]
14192,5478625900.00,s
14193,5478636900.00,i
14194,5478648100.00,z
14195,5478659100.00,e
14196,5478670200.00,[20]
14197,5478681200.00,5
14198,5478692400.00,1
14199,5478703400.00,2
14200,5478714500.00,[0D]
14201,5478725600.00,[0A]
14202,5478910400.00,[
14203,5478921600.00,[20]
14204,5478932600.00,[20]
14205,5478943700.00,[20]
14206,5478954700.00,[20]
14207,5478965800.00,0
14208,5478976900.00,.
14209,5478987900.00,4
14210,5478999100.00,1
14211,5479010100.00,2
14212,5479021200.00,2
14213,5479032300.00,0
