-0.63,0.14
-0.53,0.28
-0.38,0.36
-0.22,0.39
-0.07,0.45
0.09,0.48
-0.10,0.45
-0.24,0.38
-0.39,0.34
-0.26,0.42
-0.14,0.53
0.01,0.58
0.14,0.66
0.11,0.82
0.05,0.98
-0.01,1.14
-0.08,1.30
-0.13,1.45
-0.20,1.61
-0.27,1.78
-0.31,1.93
-0.44,2.02
-0.28,2.02
-0.43,1.98
-0.58,1.95
-0.74,1.89
-0.90,1.85
-1.07,1.81
-1.22,1.76
-1.34,1.87
-1.46,1.98
-1.57,2.09
-1.56,1.94
-1.52,1.78
-1.63,1.92
-1.70,2.07
-1.71,2.22
-1.73,2.38
-1.80,2.51
-1.84,2.66
-1.89,2.82
-1.93,2.96
-1.97,3.13
-2.01,3.29
-2.05,3.46
-2.08,3.65
-2.13,3.79
-2.23,3.91
-2.29,4.06
-2.37,4.20
-2.44,4.35
-2.47,4.52
-2.54,4.66
-2.59,4.81
-2.60,4.97
-2.67,5.12
-2.75,5.26
-2.81,5.41
-2.86,5.55
-2.91,5.74
-2.97,5.92
-3.00,6.08
-3.02,6.23
-3.09,6.39
-3.16,6.54
-3.22,6.70
-3.29,6.87
-3.35,7.01
-3.39,7.16
-3.53,7.27
-3.67,7.35
-3.78,7.47
-3.96,7.48
-4.12,7.50
-4.28,7.53
-4.44,7.61
-4.59,7.68
-4.74,7.71
-4.91,7.72
-5.06,7.72
-5.22,7.68
-5.38,7.67
-5.53,7.69
-5.68,7.77
-5.78,7.90
-5.89,8.02
-5.83,8.17
-5.87,8.35
-5.93,8.51
-6.00,8.67
-6.09,8.81
-6.11,8.96
-6.11,9.15
-6.16,9.34
-6.26,9.46
-6.34,9.62
-6.39,9.79
-6.43,9.96
-6.47,10.10
-6.51,10.26
-6.57,10.42
-6.58,10.60
-6.63,10.76
-6.67,10.92
-6.77,11.04
-6.92,11.10
-7.07,11.17
-7.08,11.33
-7.13,11.51
-7.16,11.70
-7.24,11.85
-7.24,12.01
-7.18,12.19
-7.09,12.37
-7.02,12.54
-6.95,12.71
-6.90,12.85
-6.83,12.99
-6.79,13.18
-6.78,13.34
-6.76,13.50
-6.71,13.66
-6.66,13.81
-6.58,13.98
-6.48,14.10
-6.34,14.20
-6.23,14.31
