23.27,-14.42
23.28,-14.41
23.28,-14.41
23.29,-14.41
23.41,-14.32
23.42,-14.31
23.42,-14.31
23.57,-14.21
23.57,-14.21
23.58,-14.20
23.58,-14.20
23.59,-14.20
23.60,-14.19
23.60,-14.19
23.61,-14.19
23.62,-14.19
23.62,-14.18
23.75,-14.14
23.83,-14.09
23.92,-13.99
23.93,-13.99
24.04,-13.88
24.04,-13.87
24.13,-13.79
24.20,-13.68
24.27,-13.56
24.28,-13.52
24.25,-13.46
24.25,-13.45
24.20,-13.32
24.16,-13.26
24.09,-13.23
23.99,-13.20
23.85,-13.19
23.85,-13.19
23.84,-13.19
23.83,-13.19
23.83,-13.19
23.82,-13.19
23.81,-13.19
23.67,-13.16
23.54,-13.15
23.42,-13.16
23.33,-13.20
23.22,-13.27
23.14,-13.34
23.07,-13.45
23.07,-13.45
23.07,-13.46
23.06,-13.46
23.06,-13.47
23.05,-13.48
23.05,-13.48
23.04,-13.49
22.99,-13.54
23.05,-13.80
23.05,-13.80
23.05,-13.81
23.05,-13.82
23.05,-13.82
23.05,-13.83
23.05,-13.84
23.06,-13.84
23.06,-13.85
23.06,-13.86
23.05,-14.02
23.06,-14.13
23.09,-14.26
23.13,-14.36
23.19,-14.43
23.23,-14.46
23.23,-14.46
