-16.99,-2.30
-16.99,-2.31
-16.99,-2.31
-16.99,-2.32
-16.97,-2.46
-16.96,-2.59
-16.96,-3.06
-16.96,-3.07
-16.96,-3.08
-16.96,-3.08
-16.96,-3.09
-16.96,-3.10
-16.94,-3.25
-16.92,-3.42
-16.92,-3.43
-16.90,-3.59
-16.88,-3.74
-16.88,-3.75
-16.87,-3.75
-16.87,-3.76
-16.87,-3.77
-16.84,-3.91
-16.83,-4.04
-16.83,-4.18
-16.84,-4.33
-16.84,-4.34
-16.84,-4.35
-16.84,-4.35
-16.84,-4.36
-16.84,-4.37
-16.84,-4.38
-16.84,-4.39
-16.84,-4.39
-16.84,-4.40
-16.83,-4.41
-16.83,-4.42
-16.83,-4.42
-16.79,-4.57
-16.77,-4.71
-16.76,-4.86
-16.76,-4.87
-16.76,-4.87
-16.76,-4.88
-16.74,-5.02
-16.73,-5.17
-16.73,-5.18
-16.73,-5.19
-16.71,-5.35
-16.63,-5.91
-16.66,-6.04
-16.66,-6.05
-16.66,-6.06
-16.66,-6.06
-16.66,-6.07
-16.66,-6.08
-16.66,-6.09
-16.66,-6.09
-16.66,-6.10
-16.66,-6.11
-16.66,-6.12
-16.66,-6.13
-16.64,-6.29
-16.64,-6.29
-16.64,-6.30
-16.63,-6.31
-16.63,-6.32
-16.63,-6.33
-16.63,-6.33
-16.63,-6.34
-16.59,-6.46
-16.59,-6.59
-16.59,-6.60
-16.59,-6.61
-16.59,-6.61
-16.59,-6.62
-16.59,-6.63
-16.59,-6.64
-16.58,-6.65
-16.55,-6.81
-16.55,-6.81
-16.55,-6.82
-16.52,-6.96
-16.50,-7.11
-16.48,-7.26
-16.48,-7.41
-16.48,-7.42
-16.48,-7.43
-16.47,-7.57
-16.48,-7.69
-16.51,-7.81
-16.51,-7.82
-16.51,-7.83
-16.51,-7.84
-16.52,-7.84
-16.52,-7.85
-16.52,-7.86
-16.52,-7.87
-16.52,-7.87
-16.52,-7.88
-16.52,-7.89
-16.52,-7.90
-16.52,-7.90
-16.52,-7.91
-16.52,-7.92
-16.52,-7.93
-16.50,-8.10
-16.50,-8.10
-16.50,-8.11
-16.49,-8.12
-16.49,-8.13
-16.49,-8.13
-16.49,-8.14
-16.49,-8.15
-16.48,-8.16
-16.48,-8.16
-16.48,-8.17
-16.48,-8.18
-16.45,-8.25
-16.46,-8.32
-16.49,-8.45
-16.49,-8.46
-16.49,-8.47
-16.50,-8.48
-16.50,-8.48
-16.50,-8.49
-16.52,-8.64
-16.52,-8.65
-16.52,-8.66
-16.52,-8.66
-16.52,-8.67
-16.52,-8.68
-16.52,-8.99
-16.54,-9.14
-16.54,-9.15
-16.54,-9.16
-16.55,-9.31
-16.57,-9.46
-16.57,-9.47
-16.57,-9.48
-16.57,-9.48
-16.58,-9.65
-16.58,-9.66
-16.58,-9.67
-16.58,-9.68
-16.58,-9.68
-16.58,-9.69
-16.58,-9.70
-16.58,-9.71
-16.56,-9.87
-16.56,-9.87
-16.56,-9.88
-16.55,-9.89
-16.55,-9.90
-16.55,-9.91
-16.55,-9.91
-16.55,-9.92
-16.50,-10.08
-16.45,-10.23
-16.43,-10.40
-16.42,-10.41
-16.42,-10.41
-16.42,-10.42
-16.38,-10.57
-16.35,-10.73
-16.35,-10.73
-16.35,-10.74
-16.35,-10.75
-16.35,-10.76
-16.35,-10.76
-16.30,-10.92
-16.29,-10.93
-16.29,-10.93
-16.29,-10.94
-16.23,-11.09
-16.23,-11.09
-16.18,-11.21
-16.16,-11.36
-16.15,-11.37
-16.15,-11.37
-16.15,-11.38
-16.15,-11.39
-16.15,-11.40
-16.14,-11.40
-16.14,-11.41
-16.14,-11.42
-16.14,-11.43
-16.13,-11.43
-16.13,-11.44
-16.13,-11.45
-16.12,-11.45
-16.12,-11.46
-16.12,-11.47
-16.04,-11.58
-15.98,-11.71
-15.95,-11.81
-15.94,-11.91
-15.94,-11.92
-15.94,-11.93
-15.94,-11.93
-15.94,-11.94
-15.93,-11.95
-15.93,-11.96
-15.93,-11.96
-15.93,-11.97
-15.93,-11.98
-15.92,-11.99
-15.92,-11.99
-15.92,-12.00
-15.86,-12.15
-15.86,-12.16
-15.85,-12.17
-15.85,-12.17
-15.84,-12.18
-15.77,-12.31
-15.77,-12.32
-15.77,-12.33
-15.76,-12.33
-15.76,-12.34
-15.75,-12.35
-15.64,-12.49
-15.54,-12.63
-15.54,-12.64
-15.53,-12.65
-15.53,-12.65
-15.52,-12.66
-15.52,-12.66
-15.41,-12.78
-15.41,-12.79
-15.40,-12.79
-15.39,-12.80
-15.28,-12.90
-15.20,-12.99
-15.15,-13.08
-15.11,-13.20
-15.07,-13.34
-15.07,-13.34
-15.07,-13.35
-15.06,-13.36
-15.06,-13.37
-15.06,-13.37
-15.05,-13.38
-14.99,-13.52
-14.97,-13.63
-14.95,-13.75
-14.96,-13.82
-15.01,-13.94
-15.01,-13.95
-15.07,-14.08
-15.15,-14.19
-15.23,-14.31
-15.32,-14.41
-15.33,-14.41
-15.33,-14.42
-15.34,-14.43
-15.34,-14.43
-15.35,-14.44
-15.39,-14.50
-15.45,-14.53
-15.54,-14.56
-15.64,-14.56
-15.78,-14.54
-15.79,-14.54
-15.80,-14.54
-15.81,-14.54
-15.81,-14.54
-15.82,-14.54
-15.83,-14.54
-15.84,-14.54
-15.84,-14.54
-15.85,-14.54
-15.86,-14.54
-15.87,-14.54
-15.88,-14.55
-15.88,-14.55
-15.89,-14.55
-16.05,-14.59
-16.06,-14.59
-16.07,-14.59
-16.08,-14.60
-16.08,-14.60
-16.09,-14.60
-16.10,-14.60
-16.10,-14.61
-16.11,-14.61
-16.25,-14.68
-16.26,-14.69
-16.27,-14.69
-16.27,-14.69
-16.28,-14.70
-16.29,-14.70
-16.29,-14.71
-16.30,-14.71
-16.31,-14.71
-16.31,-14.72
-16.32,-14.72
-16.32,-14.73
-16.33,-14.74
-16.34,-14.74
-16.34,-14.75
-16.35,-14.75
-16.35,-14.76
-16.45,-14.88
-16.46,-14.89
-16.46,-14.90
-16.47,-14.90
-16.47,-14.91
-16.48,-14.92
-16.48,-14.92
-16.49,-14.93
-16.49,-14.94
-16.49,-14.94
-16.50,-14.95
-16.50,-14.96
-16.56,-15.11
-16.56,-15.12
-16.56,-15.12
-16.62,-15.29
-16.66,-15.37
-16.72,-15.44
-16.73,-15.44
-16.73,-15.45
-16.74,-15.45
-16.74,-15.46
-16.75,-15.47
-16.75,-15.47
-16.76,-15.48
-16.85,-15.61
-16.85,-15.62
-16.86,-15.62
-16.94,-15.75
-16.94,-15.76
-16.94,-15.77
-16.95,-15.77
-16.95,-15.78
-17.02,-15.92
-17.09,-16.05
-17.09,-16.06
-17.10,-16.07
-17.16,-16.19
-17.25,-16.30
-17.25,-16.30
-17.26,-16.31
-17.26,-16.31
-17.27,-16.32
-17.27,-16.33
-17.36,-16.47
-17.37,-16.47
-17.37,-16.48
-17.37,-16.49
-17.38,-16.49
-17.38,-16.50
-17.45,-16.65
-17.46,-16.66
-17.46,-16.67
-17.46,-16.67
-17.46,-16.68
-17.47,-16.69
-17.51,-16.82
-17.57,-16.94
-17.64,-17.07
-17.73,-17.19
-17.73,-17.20
-17.74,-17.20
-17.74,-17.21
-17.74,-17.22
-17.75,-17.22
-17.75,-17.23
-17.75,-17.23
-17.82,-17.38
-17.83,-17.39
-17.83,-17.40
-17.83,-17.40
-17.83,-17.41
-17.84,-17.42
-17.84,-17.43
-17.84,-17.43
-17.84,-17.44
-17.84,-17.45
-17.85,-17.46
-17.85,-17.46
-17.85,-17.47
-17.87,-17.62
-17.89,-17.74
-17.95,-17.89
-17.95,-17.89
-17.95,-17.90
-17.96,-17.91
-17.96,-17.92
-17.96,-17.92
-17.96,-17.93
-17.96,-17.94
-17.96,-17.95
-17.97,-17.95
-17.97,-17.96
-17.97,-17.97
-17.97,-17.98
-17.97,-17.98
-17.97,-17.99
-17.97,-18.00
-17.97,-18.01
-17.97,-18.01
-17.97,-18.02
-17.96,-18.18
-17.96,-18.19
-17.96,-18.19
-17.96,-18.20
-17.96,-18.21
-17.93,-18.36
-17.94,-18.50
-17.94,-18.51
-17.94,-18.52
-17.94,-18.68
-17.94,-18.69
-17.94,-18.70
-17.94,-18.70
-17.94,-18.71
